CYPMD_ID,SURNAME,FORENAMES,SEX,DOB,AGE,P_INCL,P_INCL_aims,attendance_year_0,attendance_year_1,attendance_year_2,src_laestab_0,src_laestab_1,src_laestab_2,LAESTAB,URN,UKPRN,ULN,KS4_DISADVANTAGE,ALEV,TOTENTS_ALEV,TOTPTSE_ALEV,ACAD,TOTENTS_ACAD,TOTPTSE_ACAD,TLEV,TOTENTS_TLEV,TOTPTSE_TLEV,AGEN,TOTENTS_AGEN,TOTPTSE_AGEN,TechCert,TOTENTS_TechCert,TOTPTSE_TechCert,TLEVEL,TOTENTS_TLEVEL,TOTPTSE_TLEVEL,L3_FLAG,TechCert_nodisc,L2VOC_nodisc,TLEV_nodisc,TLEV_denom,AGEN_nodisc,AGEN_denom,LearningAimReference,INSCOPE_E,PROGRESS_E,BASE_pts_E,BEST_E,EXEMPT_E,NO_ENTRIES_E,INSCOPE_M,PROGRESS_M,BASE_pts_M,BEST_M,EXEMPT_M,NO_ENTRIES_M,BEST_L3M,InScope_L3M,ACH_L3M,Retention_CompletionStatus,AimSize_Final,CoreAimFlag,Ret_Trigger,InScope_ALEV_Ret,Retained_ALEV_Ret,Ret_Assessed_ALEV,InScope_ALEV_2ndYr,Retained_ALEV_2ndYr,InScope_ACAD_Ret,Retained_ACAD_Ret,Ret_Assessed_ACAD,InScope_ACAD_2ndYr,Retained_ACAD_2ndYr,InScope_TLEV_Ret,Retained_TLEV_Ret,Ret_Assessed_TLEV,InScope_TLEV_2ndYr,Retained_TLEV_2ndYr,InScope_AGEN_Ret,Retained_AGEN_Ret,Ret_Assessed_AGEN,InScope_AGEN_2ndYr,Retained_AGEN_2ndYr,InScope_TechCert_Ret,Retained_TechCert_Ret,Ret_Assessed_TechCert,INCLUDE_B3,B3PTSE_B3,INCLUDE_AAB,AAB_FAC,KS4_Year_Calc
CYP0000519,Uhura,Arnold,M,16/12/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,2920170392,0,0,0,0,0,0,0,0,0,0,1,3,152.24,0,0,0,0,0,0,1,0,0,0,0,1,1,241TGDKK,1,0.93,3.07,4,,0,1,-0.78,2.78,2,,0,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000520,Paris,Arnold,M,31/05/2006,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,9870374607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,265.12,0,0,0,1,1,0,0,0,0,0,HSH8T7D0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2022
CYP0000521,Torres,Olive,F,27/03/2006,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1087185982,1,0,0,0,0,0,0,1,4,437.35,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,QMSG00QZ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
CYP0000522,Sarek,Ginevra,F,07/07/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,2532820191,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Q9CZ9RE1,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,2023
CYP0000523,Griffin,Del,M,29/06/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,2757235114,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,YZA43HQM,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2025
CYP0000524,Lovegood,Woody,M,08/04/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,8285892694,1,0,0,0,0,0,0,1,4,207.61,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,GHERYHEE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000525,La Forge,Luke,M,04/10/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5978162882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,297.13,0,0,0,1,1,0,0,0,0,0,F9UV8QW3,1,0.17,2.83,3,,0,1,0.48,3.52,4,,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025
CYP0000526,Coyote,Fleur,F,12/09/2002,22,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,6137939009,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,374.31,0,0,0,1,1,0,0,0,0,0,6V1ETUHE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2019
CYP0000527,Meldrew,Blackadder,M,11/06/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5653888632,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C0U1LFK4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000528,Garcia,Arnold,M,21/08/2006,19,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1130341144,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Y3TKKFUF,0,0,0,0,,1,0,0,0,0,,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
CYP0000529,Meldrew,Seven,F,27/01/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,4385765083,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FKHLYN32,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,0,2025
CYP0000530,Harris,Guinan,F,29/09/2006,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,2746900245,0,0,0,0,0,0,0,0,0,0,1,2,150.7,0,0,0,0,0,0,1,0,0,0,0,1,1,5G8S7TN1,1,0.51,3.49,4,,0,1,1.15,2.85,4,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2023
CYP0000531,Batty,Goofy,M,13/11/2006,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,8287032823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,128.69,0,0,0,1,1,0,0,0,0,0,K9PN115B,1,0.41,2.59,3,,0,1,-0.34,2.34,2,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000532,Wren,Penelope,F,16/08/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,6097934243,1,0,0,0,0,0,0,0,0,0,1,3,244.41,0,0,0,0,0,0,1,0,0,0,0,1,1,UTG9M9R4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000533,Trotter,Din,M,26/07/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,8958425729,0,0,0,0,0,0,0,0,0,0,1,4,110.61,0,0,0,0,0,0,1,0,0,0,0,1,1,D0RR5EB9,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000534,Sulu,Fred,M,28/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,8061047493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,287.35,1,0,0,0,0,0,0,6AG39AD2,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000535,Rimmer,Sherlock,M,14/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6728850543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,88.57,1,0,0,0,0,0,0,PWM6CW35,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000536,Bear,Minnie,F,31/05/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,7345156560,0,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7BNA2J7Q,0,0,0,0,,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,1,0,2025
CYP0000537,Barker,Denzil,M,08/04/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,5253126856,0,0,0,0,1,1,91.91,0,0,0,0,0,0,1,2,89.48,0,0,0,1,1,0,0,0,0,0,XEHTJ1BJ,0,0,0,0,,1,1,-0.31,3.31,3,,0,0,0,0,1,0.5,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000538,Jones,Julian,M,01/01/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,5881210029,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,V8QX35Y4,1,-0.13,3.13,3,,0,1,-1.29,2.29,1,,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000539,Kenobi,Seven,F,08/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,7782954171,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3LE8PV7P,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000540,Batty,Pavel,M,01/11/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,4829425048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,296.48,1,0,0,0,0,0,0,E6149468,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000541,Featherstone,Tim,M,17/09/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,5927368473,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,199.55,0,0,0,1,1,0,0,0,0,0,SQYZEGTV,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2024
CYP0000542,Skywalker,Bugs,M,17/11/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,7481239891,0,0,0,0,0,0,0,0,0,0,1,2,113.88,0,0,0,0,0,0,1,0,0,0,0,1,1,Y3M85BCT,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000543,Fothergill,Ginevra,F,13/02/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5528285106,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,141.09,0,0,0,1,1,1,0,0,0,0,SRKF0REP,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
CYP0000544,Foggy,Fleur,F,12/06/2008,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,4430248652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,196.44,1,0,0,0,0,0,0,YJ8GRDE7,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000545,Dinkley,Beatrice,F,25/03/2008,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,5761887310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,133.58,1,0,0,0,0,0,0,EHCYLJB8,1,0.32,2.68,3,,1,1,-0.51,2.51,2,,0,0,0,0,3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000546,Kenobi,Sabine,F,20/10/2007,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,7146784303,1,0,0,0,0,0,0,0,0,0,1,2,96.33,0,0,0,0,0,0,1,0,0,0,0,1,1,X56W4DGT,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000547,Andor,Jadzia,F,11/05/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,2880899340,1,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SC5S6T35,0,0,0,0,,1,0,0,0,0,,1,0,1,0,1,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,1,1,2023
CYP0000548,Kryze,David,M,15/10/2007,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1734182868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,344.84,1,0,0,0,0,0,0,7ZPFCY7C,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000549,Riker,Bodhi,M,22/09/2006,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,8223542272,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,161.93,0,0,0,1,1,0,0,0,0,0,U9WZTKE6,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2023
CYP0000550,Nerys,Luna,F,05/10/2007,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,3780006745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,133.34,1,0,0,0,0,0,0,PPG2YAWK,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000551,Higgins,Edmund,M,26/04/2007,18,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,7580737343,0,0,0,0,1,4,374.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NZ6Y51P0,0,0,0,0,,1,1,-1.03,3.03,2,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000552,Trotter,Tasha,F,04/11/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6016176766,0,0,0,0,0,0,0,0,0,0,1,3,106.25,0,0,0,0,0,0,1,0,0,0,0,1,1,XXEUVKP5,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2025
CYP0000553,Brittas,Bernard,M,25/11/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,2119819986,0,0,0,0,0,0,0,1,3,279.58,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,ZD57D0NA,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000554,Granger,Hera,F,10/07/2008,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,8215987738,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,470.58,0,0,0,1,1,0,0,0,0,0,BTZVKB4H,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024
CYP0000555,Riker,Minnie,F,16/02/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,1868859809,0,0,0,0,0,0,0,1,3,187.53,0,0,0,1,1,16.56,0,0,0,1,1,0,0,1,0,0,D82BNRW8,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025
CYP0000556,Paris,Sherlock,M,07/07/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,3053053746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,96.66,0,0,0,1,1,0,0,0,0,0,VQ1UK5E0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2024
CYP0000557,Organa,Minerva,F,22/02/2008,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,9017817824,0,0,0,0,0,0,0,0,0,0,1,4,386.65,0,0,0,0,0,0,1,0,0,0,0,1,1,BFLXV5CJ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2024
CYP0000558,Baldrick,Ben,M,14/02/2009,16,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,6754954558,0,0,0,0,0,0,0,1,4,340.42,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Z7Q620KQ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000559,Bunny,Odo,M,27/01/2005,20,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,5117549050,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,QSGUMU2P,0,0,0,0,,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
CYP0000560,Rogers,Nathan,M,05/05/2005,20,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,7288954957,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,JDB508XF,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
CYP0000561,Troi,Velma,F,22/12/2005,19,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,5151602251,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,324.11,0,0,0,1,1,0,0,0,0,0,ZJV6GULQ,1,1.48,2.52,4,,0,1,0.51,2.49,3,,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022
CYP0000562,Sulu,Deanna,F,22/03/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,2244865317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,128.8,0,0,0,1,1,0,0,0,0,0,QFMYW160,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
CYP0000563,Foggy,Lando,M,13/06/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,3228851436,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,T5QZZ05Y,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2024
CYP0000564,Sisko,Ginevra,F,03/10/2007,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1173678976,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GK5TB36V,1,-2.39,3.39,1,,0,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5,1,1,2024
CYP0000565,McGonagall,Dolores,F,09/07/2008,17,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,5155014085,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DPD7BWBE,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
CYP0000566,Troi,Seven,F,12/12/2002,22,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,1919506215,0,0,0,0,1,4,189.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,KDK2ZXEM,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
CYP0000567,Umbridge,Foggy,M,06/11/2008,16,501,,1,0,0,ILR,,,8808003,130648,10002435,8932259541,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EG7UUP1E,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.25,1,0,2025
CYP0000568,Batty,Baldrick,M,06/05/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,4995115141,0,1,1,3,0,0,0,0,0,0,0,0,0,1,3,292.9,0,0,0,1,1,1,0,0,0,0,BBAN68V2,1,0.96,3.04,4,,0,1,1.58,2.42,4,,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
CYP0000569,Bootle,Leia,F,16/04/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6789753893,0,1,3,14,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8SQBAD0N,0,0,0,0,,1,0,0,0,0,,1,1,1,0,1,0.35,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,2025
CYP0000570,Brittas,Manuel,M,27/08/2000,25,501,,1,1,1,ILR,ILR,ILR,8808003,130648,10002435,5556111786,0,0,0,0,0,0,0,0,0,0,1,3,196.2,0,0,0,0,0,0,1,0,0,0,0,1,1,ZAVGUTNQ,0,0,0,0,,1,0,0,0,0,,1,0,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2016
CYP0000571,Garcia,Kira,F,16/06/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,5318446519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,101.55,0,0,0,1,1,0,0,0,0,0,KQD8XACD,1,-2.32,3.32,1,,0,1,0.16,2.84,3,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
CYP0000572,Bashir,Minerva,F,09/01/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,1160420219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,164.28,1,0,0,0,0,0,0,J9C2BWT3,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000573,Sulu,Fleur,F,23/03/2003,22,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,1279682481,0,0,0,0,0,0,0,0,0,0,1,4,177.72,0,0,0,0,0,0,1,0,0,0,0,1,1,SKHFLG18,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2019
CYP0000574,Featherstone,Rose,F,09/09/2007,17,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,9877678494,0,0,0,0,0,0,0,0,0,0,1,1,81.75,0,0,0,1,4,319.09,1,0,0,0,0,1,1,Z1VW62RE,1,0.75,2.25,3,,0,1,-0.29,3.29,3,,0,0,0,0,2,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024
CYP0000575,Fawlty,William,M,04/06/2007,18,501,,1,1,0,ILR,ILR,,8808003,130648,10002435,6411812236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,103.09,1,0,0,0,0,0,0,UCAUQLY4,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
CYP0000576,Delacour,Biggs,M,03/07/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,2731857559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,260.22,1,0,0,0,0,0,0,KWHE6DVD,1,-0.81,2.81,2,,0,1,1.07,2.93,4,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
CYP0000577,Simpson,Guinan,F,25/01/2009,16,501,,1,0,0,ILR,,,8808003,130648,10002435,6257601294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,237.29,0,0,0,1,0,0,0,0,0,0,U07QKTFR,0,0,0,0,,1,0,0,0,0,,1,0,0,0,1,0.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
